B0101 B0101,0.0 0.0,0.0 0.0.1,INDIA INDIA,Total Total,10-14 15-19,132709212.0 120526449.0,69418835.0 63982396.0,63290377.0 56544053.0,3244439.0 17703310.0,2033172.0 12721891.0,1211267.0 4981419.0,1542262.0 3054963.0,779362.0 1645507.0,762900.0 1409456.0,2808324.0 9458107.0,1450309.0 5330282.0,1358015.0 4127825.0,1263407.0 6501739.0,726515.0 4165965.0,536892.0 2335774.0,125114187.0 90310069.0,65155992.0 44284716.0,59958195.0 46025353.0,2853891.0 15134928.0,1577333.0 8423500.0,1276558.0 6711428.0
B0101,9.0,0.0,State - UTTAR PRADESH (09),Urban,20-24,4589604.0,2477784.0,2111820.0,1185184.0,1031527.0,153657.0,55860.0,41288.0,14572.0,353703.0,252904.0,100799.0,227116.0,173282.0,53834.0,2994857.0,1152065.0,1842792.0,699853.0,401598.0,298255.0
B0101,9.0,0.0,State - UTTAR PRADESH (09),Urban,25-29,3719100.0,1934915.0,1784185.0,1433004.0,1250062.0,182942.0,46654.0,34405.0,12249.0,303154.0,216383.0,86771.0,178653.0,137963.0,40690.0,1936288.0,434065.0,1502223.0,381880.0,176034.0,205846.0
B0101,9.0,0.0,State - UTTAR PRADESH (09),Urban,30-34,3144283.0,1606340.0,1537943.0,1389400.0,1214887.0,174513.0,39750.0,27896.0,11854.0,250299.0,174011.0,76288.0,135630.0,104763.0,30867.0,1464834.0,189546.0,1275288.0,184846.0,70069.0,114777.0
B0101,9.0,0.0,State - UTTAR PRADESH (09),Urban,35-39,3032521.0,1553023.0,1479498.0,1429662.0,1244123.0,185539.0,39041.0,26675.0,12366.0,240488.0,163858.0,76630.0,125751.0,96292.0,29459.0,1323330.0,118367.0,1204963.0,130561.0,36551.0,94010.0
B0101,9.0,0.0,State - UTTAR PRADESH (09),Urban,40-49,4717666.0,2482423.0,2235243.0,2343065.0,2046127.0,296938.0,57042.0,38862.0,18180.0,353100.0,239840.0,113260.0,169176.0,130347.0,38829.0,1964459.0,157594.0,1806865.0,139501.0,36004.0,103497.0
B0101,9.0,0.0,State - UTTAR PRADESH (09),Urban,50-59,2971878.0,1575153.0,1396725.0,1468272.0,1284129.0,184143.0,32081.0,21273.0,10808.0,197234.0,131789.0,65445.0,81192.0,61891.0,19301.0,1274291.0,137962.0,1136329.0,62895.0,19169.0,43726.0
B0101,9.0,0.0,State - UTTAR PRADESH (09),Urban,60-69,1872719.0,980638.0,892081.0,645840.0,561805.0,84035.0,22308.0,15265.0,7043.0,118282.0,80597.0,37685.0,44843.0,33942.0,10901.0,1086289.0,322971.0,763318.0,47337.0,21853.0,25484.0
B0101,9.0,0.0,State - UTTAR PRADESH (09),Urban,70-79,756323.0,397338.0,358985.0,192996.0,169333.0,23663.0,7857.0,5608.0,2249.0,38145.0,26405.0,11740.0,11723.0,8730.0,2993.0,517325.0,195992.0,321333.0,11686.0,5829.0,5857.0
B0101,9.0,0.0,State - UTTAR PRADESH (09),Urban,80+,364394.0,181522.0,182872.0,79008.0,67623.0,11385.0,3217.0,2294.0,923.0,18561.0,12246.0,6315.0,6443.0,4559.0,1884.0,263608.0,99359.0,164249.0,6500.0,3448.0,3052.0
B0101,9.0,0.0,State - UTTAR PRADESH (09),Urban,Age not stated,449632.0,241553.0,208079.0,105494.0,89624.0,15870.0,3088.0,2234.0,854.0,30124.0,19819.0,10305.0,11809.0,8362.0,3447.0,310926.0,129876.0,181050.0,12330.0,6753.0,5577.0
B0101,9.0,0.0,State - UTTAR PRADESH (09),Urban,15-59,27436348.0,14443793.0,12992555.0,9865026.0,8578050.0,1286976.0,317477.0,223551.0,93926.0,1981773.0,1369272.0,612501.0,1090805.0,830422.0,260383.0,15272072.0,4272920.0,10999152.0,2268368.0,1151891.0,1116477.0
B0101,9.0,0.0,State - UTTAR PRADESH (09),Urban,60+,2993436.0,1559498.0,1433938.0,917844.0,798761.0,119083.0,33382.0,23167.0,10215.0,174988.0,119248.0,55740.0,63009.0,47231.0,15778.0,1867222.0,618322.0,1248900.0,65523.0,31130.0,34393.0
B0101,10.0,0.0,State - BIHAR (10),Total,Total,104099452.0,54278157.0,49821295.0,21359611.0,17270690.0,4088921.0,2442512.0,1223023.0,1219489.0,10922864.0,6728476.0,4194388.0,6952338.0,4899302.0,2053036.0,69374465.0,29055968.0,40318497.0,4509174.0,2077906.0,2431268.0
B0101,10.0,0.0,State - BIHAR (10),Total,5-9,15036277.0,7796359.0,7239918.0,156061.0,87746.0,68315.0,42458.0,21672.0,20786.0,150486.0,79271.0,71215.0,51349.0,28266.0,23083.0,14687272.0,7607670.0,7079602.0,131421.0,70573.0,60848.0
B0101,10.0,0.0,State - BIHAR (10),Total,10-14,13919882.0,7323831.0,6596051.0,295529.0,194429.0,101100.0,133172.0,71121.0,62051.0,310803.0,178339.0,132464.0,148463.0,95175.0,53288.0,13180378.0,6879942.0,6300436.0,271313.0,158403.0,112910.0
B0101,10.0,0.0,State - BIHAR (10),Total,15-19,9472695.0,5290581.0,4182114.0,1046525.0,820351.0,226174.0,241838.0,143592.0,98246.0,859390.0,573540.0,285850.0,616406.0,459325.0,157081.0,7324942.0,3753098.0,3571844.0,1132897.0,714962.0,417935.0
B0101,10.0,0.0,State - BIHAR (10),Total,20-24,8064735.0,4210585.0,3854150.0,2091254.0,1660934.0,430320.0,293001.0,151650.0,141351.0,1360067.0,853763.0,506304.0,977491.0,703675.0,273816.0,4320413.0,1544238.0,2776175.0,1012071.0,559893.0,452178.0
B0101,10.0,0.0,State - BIHAR (10),Total,25-29,7671705.0,3828687.0,3843018.0,2711858.0,2177303.0,534555.0,299621.0,142828.0,156793.0,1482127.0,906039.0,576088.0,1026660.0,721220.0,305440.0,3178099.0,602517.0,2575582.0,624084.0,249826.0,374258.0
B0101,10.0,0.0,State - BIHAR (10),Total,30-34,7055737.0,3510596.0,3545141.0,2813055.0,2265469.0,547586.0,276533.0,125893.0,150640.0,1395942.0,836083.0,559859.0,945948.0,654264.0,291684.0,2570207.0,283151.0,2287056.0,403238.0,111627.0,291611.0
B0101,10.0,0.0,State - BIHAR (10),Total,35-39,6457261.0,3308161.0,3149100.0,2761431.0,2238912.0,522519.0,253178.0,116267.0,136911.0,1286386.0,775334.0,511052.0,857683.0,595314.0,262369.0,2156266.0,177648.0,1978618.0,293500.0,62705.0,230795.0
B0101,10.0,0.0,State - BIHAR (10),Total,40-49,9436066.0,4966803.0,4469263.0,4225781.0,3465389.0,760392.0,363910.0,169511.0,194399.0,1833913.0,1111787.0,722126.0,1161584.0,812028.0,349556.0,3012462.0,220116.0,2792346.0,324383.0,62144.0,262239.0
B0101,10.0,0.0,State - BIHAR (10),Total,50-59,6109418.0,3138781.0,2970637.0,2663337.0,2193927.0,469410.0,236310.0,108636.0,127674.0,1096183.0,655465.0,440718.0,619288.0,429801.0,189487.0,2113588.0,180753.0,1932835.0,157043.0,31377.0,125666.0
B0101,10.0,0.0,State - BIHAR (10),Total,60-69,5097787.0,2663643.0,2434144.0,1815847.0,1507970.0,307877.0,207195.0,111225.0,95970.0,810746.0,523495.0,287251.0,402458.0,290728.0,111730.0,2263999.0,520953.0,1743046.0,112329.0,35260.0,77069.0
B0101,10.0,0.0,State - BIHAR (10),Total,70-79,1930010.0,1082356.0,847654.0,552981.0,475107.0,77874.0,69255.0,44940.0,24315.0,230526.0,166168.0,64358.0,97537.0,76085.0,21452.0,1077248.0,396141.0,681107.0,28491.0,12492.0,15999.0
B0101,10.0,0.0,State - BIHAR (10),Total,80+,679348.0,360594.0,318754.0,143223.0,119433.0,23790.0,18656.0,11754.0,6902.0,61936.0,42504.0,19432.0,25054.0,18484.0,6570.0,455533.0,186903.0,268630.0,8705.0,3861.0,4844.0
B0101,10.0,0.0,State - BIHAR (10),Total,Age not stated,403502.0,220309.0,183193.0,82729.0,63720.0,19009.0,7385.0,3934.0,3451.0,44359.0,26688.0,17671.0,22417.0,14937.0,7480.0,269029.0,125967.0,143062.0,9699.0,4783.0,4916.0
B0101,10.0,0.0,State - BIHAR (10),Total,15-59,54267617.0,28254194.0,26013423.0,18313241.0,14822285.0,3490956.0,1964391.0,958377.0,1006014.0,9314008.0,5712011.0,3601997.0,6205060.0,4375627.0,1829433.0,24675977.0,6761521.0,17914456.0,3947216.0,1792534.0,2154682.0
B0101,10.0,0.0,State - BIHAR (10),Total,60+,7707145.0,4106593.0,3600552.0,2512051.0,2102510.0,409541.0,295106.0,167919.0,127187.0,1103208.0,732167.0,371041.0,525049.0,385297.0,139752.0,3796780.0,1103997.0,2692783.0,149525.0,51613.0,97912.0
B0101,10.0,0.0,State - BIHAR (10),Rural,Total,92341436.0,48073850.0,44267586.0,18723966.0,14988080.0,3735886.0,2338498.0,1155647.0,1182851.0,10297303.0,6292958.0,4004345.0,6560133.0,4604091.0,1956042.0,60981669.0,25637165.0,35344504.0,3694043.0,1660514.0,2033529.0
B0101,10.0,0.0,State - BIHAR (10),Rural,5-9,13630801.0,7057963.0,6572838.0,142723.0,80050.0,62673.0,41118.0,20944.0,20174.0,134848.0,70859.0,63989.0,45429.0,24975.0,20454.0,13312112.0,6886110.0,6426002.0,116452.0,62312.0,54140.0
B0101,10.0,0.0,State - BIHAR (10),Rural,10-14,12472947.0,6563975.0,5908972.0,268597.0,175515.0,93082.0,128962.0,68637.0,60325.0,285103.0,163340.0,121763.0,135781.0,87182.0,48599.0,11790285.0,6156483.0,5633802.0,236007.0,137488.0,98519.0
B0101,10.0,0.0,State - BIHAR (10),Rural,15-19,8243729.0,4622498.0,3621231.0,942340.0,733802.0,208538.0,231795.0,136513.0,95282.0,801173.0,533104.0,268069.0,573610.0,427952.0,145658.0,6268421.0,3219079.0,3049342.0,940832.0,597218.0,343614.0
B0101,10.0,0.0,State - BIHAR (10),Rural,20-24,7011053.0,3644529.0,3366524.0,1870710.0,1470335.0,400375.0,280011.0,142632.0,137379.0,1278037.0,794854.0,483183.0,915675.0,656477.0,259198.0,3582295.0,1236708.0,2345587.0,798177.0,435036.0,363141.0
B0101,10.0,0.0,State - BIHAR (10),Rural,25-29,6722688.0,3340162.0,3382526.0,2394358.0,1902279.0,492079.0,286109.0,133778.0,152331.0,1398789.0,846652.0,552137.0,967453.0,675903.0,291550.0,2643432.0,457453.0,2185979.0,485372.0,180210.0,305162.0
B0101,10.0,0.0,State - BIHAR (10),Rural,30-34,6203044.0,3074406.0,3128638.0,2459507.0,1957424.0,502083.0,264074.0,117960.0,146114.0,1319646.0,782028.0,537618.0,894655.0,614990.0,279665.0,2159817.0,216994.0,1942823.0,325914.0,80310.0,245604.0
B0101,10.0,0.0,State - BIHAR (10),Rural,35-39,5671251.0,2902365.0,2768886.0,2401766.0,1926680.0,475086.0,241651.0,109043.0,132608.0,1216813.0,726605.0,490208.0,812480.0,560850.0,251630.0,1811021.0,140037.0,1670984.0,241588.0,46917.0,194671.0
B0101,10.0,0.0,State - BIHAR (10),Rural,40-49,8232401.0,4323375.0,3909026.0,3630909.0,2947652.0,683257.0,347345.0,159182.0,188163.0,1733502.0,1041558.0,691944.0,1102221.0,766646.0,335575.0,2520645.0,174983.0,2345662.0,273650.0,48075.0,225575.0
B0101,10.0,0.0,State - BIHAR (10),Rural,50-59,5336023.0,2726754.0,2609269.0,2282717.0,1860853.0,421864.0,226501.0,102748.0,123753.0,1039594.0,616428.0,423166.0,590653.0,408082.0,182571.0,1787211.0,146725.0,1640486.0,137073.0,25754.0,111319.0
B0101,10.0,0.0,State - BIHAR (10),Rural,60-69,4548077.0,2372284.0,2175793.0,1630226.0,1344801.0,285425.0,199309.0,106190.0,93119.0,772706.0,496307.0,276399.0,385143.0,277428.0,107715.0,1945836.0,424986.0,1520850.0,98867.0,29581.0,69286.0
B0101,10.0,0.0,State - BIHAR (10),Rural,70-79,1718722.0,964312.0,754410.0,500037.0,427759.0,72278.0,66676.0,43065.0,23611.0,218903.0,157353.0,61550.0,93110.0,72601.0,20509.0,933106.0,336135.0,596971.0,25149.0,10819.0,14330.0
B0101,10.0,0.0,State - BIHAR (10),Rural,80+,601387.0,320855.0,280532.0,128764.0,106748.0,22016.0,17950.0,11258.0,6692.0,58293.0,39883.0,18410.0,23669.0,17455.0,6214.0,396380.0,162966.0,233414.0,7374.0,3169.0,4205.0
B0101,10.0,0.0,State - BIHAR (10),Rural,Age not stated,349025.0,190547.0,158478.0,71312.0,54182.0,17130.0,6997.0,3697.0,3300.0,39896.0,23987.0,15909.0,20254.0,13550.0,6704.0,230820.0,108681.0,122139.0,7588.0,3625.0,3963.0
B0101,10.0,0.0,State - BIHAR (10),Rural,15-59,47420189.0,24634089.0,22786100.0,15982307.0,12799025.0,3183282.0,1877486.0,901856.0,975630.0,8787554.0,5341229.0,3446325.0,5856747.0,4110900.0,1745847.0,20772842.0,5591979.0,15180863.0,3202606.0,1413520.0,1789086.0
B0101,10.0,0.0,State - BIHAR (10),Rural,60+,6868186.0,3657451.0,3210735.0,2259027.0,1879308.0,379719.0,283935.0,160513.0,123422.0,1049902.0,693543.0,356359.0,501922.0,367484.0,134438.0,3275322.0,924087.0,2351235.0,131390.0,43569.0,87821.0
B0101,10.0,0.0,State - BIHAR (10),Urban,Total,11758016.0,6204307.0,5553709.0,2635645.0,2282610.0,353035.0,104014.0,67376.0,36638.0,625561.0,435518.0,190043.0,392205.0,295211.0,96994.0,8392796.0,3418803.0,4973993.0,815131.0,417392.0,397739.0
B0101,10.0,0.0,State - BIHAR (10),Urban,5-9,1405476.0,738396.0,667080.0,13338.0,7696.0,5642.0,1340.0,728.0,612.0,15638.0,8412.0,7226.0,5920.0,3291.0,2629.0,1375160.0,721560.0,653600.0,14969.0,8261.0,6708.0
B0101,10.0,0.0,State - BIHAR (10),Urban,10-14,1446935.0,759856.0,687079.0,26932.0,18914.0,8018.0,4210.0,2484.0,1726.0,25700.0,14999.0,10701.0,12682.0,7993.0,4689.0,1390093.0,723459.0,666634.0,35306.0,20915.0,14391.0
B0101,10.0,0.0,State - BIHAR (10),Urban,15-19,1228966.0,668083.0,560883.0,104185.0,86549.0,17636.0,10043.0,7079.0,2964.0,58217.0,40436.0,17781.0,42796.0,31373.0,11423.0,1056521.0,534019.0,522502.0,192065.0,117744.0,74321.0
B0101,10.0,0.0,State - BIHAR (10),Urban,20-24,1053682.0,566056.0,487626.0,220544.0,190599.0,29945.0,12990.0,9018.0,3972.0,82030.0,58909.0,23121.0,61816.0,47198.0,14618.0,738118.0,307530.0,430588.0,213894.0,124857.0,89037.0
B0101,10.0,0.0,State - BIHAR (10),Urban,25-29,949017.0,488525.0,460492.0,317500.0,275024.0,42476.0,13512.0,9050.0,4462.0,83338.0,59387.0,23951.0,59207.0,45317.0,13890.0,534667.0,145064.0,389603.0,138712.0,69616.0,69096.0
B0101,10.0,0.0,State - BIHAR (10),Urban,30-34,852693.0,436190.0,416503.0,353548.0,308045.0,45503.0,12459.0,7933.0,4526.0,76296.0,54055.0,22241.0,51293.0,39274.0,12019.0,410390.0,66157.0,344233.0,77324.0,31317.0,46007.0
B0101,10.0,0.0,State - BIHAR (10),Urban,35-39,786010.0,405796.0,380214.0,359665.0,312232.0,47433.0,11527.0,7224.0,4303.0,69573.0,48729.0,20844.0,45203.0,34464.0,10739.0,345245.0,37611.0,307634.0,51912.0,15788.0,36124.0
B0101,10.0,0.0,State - BIHAR (10),Urban,40-49,1203665.0,643428.0,560237.0,594872.0,517737.0,77135.0,16565.0,10329.0,6236.0,100411.0,70229.0,30182.0,59363.0,45382.0,13981.0,491817.0,45133.0,446684.0,50733.0,14069.0,36664.0
B0101,10.0,0.0,State - BIHAR (10),Urban,50-59,773395.0,412027.0,361368.0,380620.0,333074.0,47546.0,9809.0,5888.0,3921.0,56589.0,39037.0,17552.0,28635.0,21719.0,6916.0,326377.0,34028.0,292349.0,19970.0,5623.0,14347.0
B0101,10.0,0.0,State - BIHAR (10),Urban,60-69,549710.0,291359.0,258351.0,185621.0,163169.0,22452.0,7886.0,5035.0,2851.0,38040.0,27188.0,10852.0,17315.0,13300.0,4015.0,318163.0,95967.0,222196.0,13462.0,5679.0,7783.0
B0101,10.0,0.0,State - BIHAR (10),Urban,70-79,211288.0,118044.0,93244.0,52944.0,47348.0,5596.0,2579.0,1875.0,704.0,11623.0,8815.0,2808.0,4427.0,3484.0,943.0,144142.0,60006.0,84136.0,3342.0,1673.0,1669.0
B0101,10.0,0.0,State - BIHAR (10),Urban,80+,77961.0,39739.0,38222.0,14459.0,12685.0,1774.0,706.0,496.0,210.0,3643.0,2621.0,1022.0,1385.0,1029.0,356.0,59153.0,23937.0,35216.0,1331.0,692.0,639.0
B0101,10.0,0.0,State - BIHAR (10),Urban,Age not stated,54477.0,29762.0,24715.0,11417.0,9538.0,1879.0,388.0,237.0,151.0,4463.0,2701.0,1762.0,2163.0,1387.0,776.0,38209.0,17286.0,20923.0,2111.0,1158.0,953.0
B0101,10.0,0.0,State - BIHAR (10),Urban,15-59,6847428.0,3620105.0,3227323.0,2330934.0,2023260.0,307674.0,86905.0,56521.0,30384.0,526454.0,370782.0,155672.0,348313.0,264727.0,83586.0,3903135.0,1169542.0,2733593.0,744610.0,379014.0,365596.0
B0101,10.0,0.0,State - BIHAR (10),Urban,60+,838959.0,449142.0,389817.0,253024.0,223202.0,29822.0,11171.0,7406.0,3765.0,53306.0,38624.0,14682.0,23127.0,17813.0,5314.0,521458.0,179910.0,341548.0,18135.0,8044.0,10091.0
B0101,11.0,0.0,State - SIKKIM (11),Total,Total,610577.0,323070.0,287507.0,230397.0,160513.0,69884.0,23276.0,10177.0,13099.0,54465.0,23668.0,30797.0,18385.0,9112.0,9273.0,302439.0,128712.0,173727.0,27214.0,10641.0,16573.0
B0101,11.0,0.0,State - SIKKIM (11),Total,5-9,56678.0,28688.0,27990.0,645.0,363.0,282.0,670.0,341.0,329.0,716.0,357.0,359.0,104.0,51.0,53.0,54647.0,27627.0,27020.0,658.0,323.0,335.0
B0101,11.0,0.0,State - SIKKIM (11),Total,10-14,66923.0,33965.0,32958.0,2059.0,1211.0,848.0,3786.0,1922.0,1864.0,2514.0,1262.0,1252.0,526.0,305.0,221.0,58564.0,29570.0,28994.0,1398.0,696.0,702.0
B0101,11.0,0.0,State - SIKKIM (11),Total,15-19,66937.0,33998.0,32939.0,10888.0,7028.0,3860.0,4799.0,2341.0,2458.0,6219.0,3184.0,3035.0,2496.0,1388.0,1108.0,45031.0,21445.0,23586.0,6188.0,2944.0,3244.0
B0101,11.0,0.0,State - SIKKIM (11),Total,20-24,67297.0,35146.0,32151.0,27522.0,18921.0,8601.0,3550.0,1672.0,1878.0,8642.0,4063.0,4579.0,4462.0,2224.0,2238.0,27583.0,10490.0,17093.0,8526.0,3571.0,4955.0
B0101,11.0,0.0,State - SIKKIM (11),Total,25-29,64639.0,34700.0,29939.0,37468.0,26117.0,11351.0,2416.0,932.0,1484.0,8299.0,3546.0,4753.0,3736.0,1782.0,1954.0,16456.0,4105.0,12351.0,5342.0,1801.0,3541.0
B0101,11.0,0.0,State - SIKKIM (11),Total,30-34,52225.0,28562.0,23663.0,34066.0,23802.0,10264.0,1703.0,621.0,1082.0,6245.0,2516.0,3729.0,2272.0,1112.0,1160.0,10211.0,1623.0,8588.0,2213.0,583.0,1630.0
B0101,11.0,0.0,State - SIKKIM (11),Total,35-39,43627.0,23396.0,20231.0,29303.0,20106.0,9197.0,1254.0,420.0,834.0,5244.0,1889.0,3355.0,1529.0,655.0,874.0,7826.0,981.0,6845.0,1230.0,249.0,981.0
B0101,11.0,0.0,State - SIKKIM (11),Total,40-49,66014.0,36284.0,29730.0,45302.0,31568.0,13734.0,1885.0,607.0,1278.0,7513.0,2745.0,4768.0,1718.0,770.0,948.0,11314.0,1364.0,9950.0,918.0,217.0,701.0
B0101,11.0,0.0,State - SIKKIM (11),Total,50-59,41973.0,23537.0,18436.0,27170.0,19494.0,7676.0,1433.0,471.0,962.0,4750.0,1816.0,2934.0,899.0,449.0,450.0,8620.0,1756.0,6864.0,326.0,96.0,230.0
B0101,11.0,0.0,State - SIKKIM (11),Total,60-69,24033.0,13034.0,10999.0,10991.0,8015.0,2976.0,1124.0,476.0,648.0,2918.0,1447.0,1471.0,444.0,260.0,184.0,9000.0,3096.0,5904.0,271.0,102.0,169.0
B0101,11.0,0.0,State - SIKKIM (11),Total,70-79,12077.0,6860.0,5217.0,3655.0,2909.0,746.0,469.0,271.0,198.0,1100.0,672.0,428.0,136.0,85.0,51.0,6853.0,3008.0,3845.0,67.0,30.0,37.0
B0101,11.0,0.0,State - SIKKIM (11),Total,80+,4642.0,2578.0,2064.0,946.0,716.0,230.0,122.0,75.0,47.0,218.0,127.0,91.0,32.0,19.0,13.0,3356.0,1660.0,1696.0,36.0,17.0,19.0
B0101,11.0,0.0,State - SIKKIM (11),Total,Age not stated,1176.0,637.0,539.0,382.0,263.0,119.0,65.0,28.0,37.0,87.0,44.0,43.0,31.0,12.0,19.0,642.0,302.0,340.0,41.0,12.0,29.0
B0101,11.0,0.0,State - SIKKIM (11),Total,15-59,402712.0,215623.0,187089.0,211719.0,147036.0,64683.0,17040.0,7064.0,9976.0,46912.0,19759.0,27153.0,17112.0,8380.0,8732.0,127041.0,41764.0,85277.0,24743.0,9461.0,15282.0
B0101,11.0,0.0,State - SIKKIM (11),Total,60+,40752.0,22472.0,18280.0,15592.0,11640.0,3952.0,1715.0,822.0,893.0,4236.0,2246.0,1990.0,612.0,364.0,248.0,19209.0,7764.0,11445.0,374.0,149.0,225.0
B0101,11.0,0.0,State - SIKKIM (11),Rural,Total,456999.0,242797.0,214202.0,173682.0,119014.0,54668.0,22091.0,9453.0,12638.0,48012.0,19719.0,28293.0,16391.0,7933.0,8458.0,213214.0,94611.0,118603.0,17120.0,6826.0,10294.0
B0101,11.0,0.0,State - SIKKIM (11),Rural,5-9,44158.0,22334.0,21824.0,583.0,331.0,252.0,663.0,337.0,326.0,560.0,276.0,284.0,74.0,36.0,38.0,42352.0,21390.0,20962.0,435.0,216.0,219.0
B0101,11.0,0.0,State - SIKKIM (11),Rural,10-14,52191.0,26588.0,25603.0,1647.0,997.0,650.0,3726.0,1885.0,1841.0,2247.0,1125.0,1122.0,476.0,276.0,200.0,44571.0,22581.0,21990.0,1049.0,531.0,518.0
B0101,11.0,0.0,State - SIKKIM (11),Rural,15-19,50759.0,25943.0,24816.0,8807.0,5640.0,3167.0,4645.0,2245.0,2400.0,5538.0,2773.0,2765.0,2280.0,1274.0,1006.0,31769.0,15285.0,16484.0,4308.0,2048.0,2260.0
B0101,11.0,0.0,State - SIKKIM (11),Rural,20-24,49839.0,26301.0,23538.0,21865.0,14687.0,7178.0,3335.0,1534.0,1801.0,7551.0,3380.0,4171.0,3990.0,1951.0,2039.0,17088.0,6700.0,10388.0,5362.0,2212.0,3150.0
B0101,11.0,0.0,State - SIKKIM (11),Rural,25-29,46628.0,25475.0,21153.0,28097.0,19371.0,8726.0,2225.0,828.0,1397.0,7148.0,2793.0,4355.0,3258.0,1503.0,1755.0,9158.0,2483.0,6675.0,2965.0,1000.0,1965.0
B0101,11.0,0.0,State - SIKKIM (11),Rural,30-34,37412.0,20788.0,16624.0,24941.0,17226.0,7715.0,1562.0,532.0,1030.0,5409.0,1990.0,3419.0,1998.0,945.0,1053.0,5500.0,1040.0,4460.0,1220.0,341.0,879.0
B0101,11.0,0.0,State - SIKKIM (11),Rural,35-39,30928.0,16613.0,14315.0,20934.0,14078.0,6856.0,1160.0,362.0,798.0,4593.0,1525.0,3068.0,1355.0,551.0,804.0,4241.0,648.0,3593.0,648.0,140.0,508.0
B0101,11.0,0.0,State - SIKKIM (11),Rural,40-49,47215.0,25796.0,21419.0,32474.0,22104.0,10370.0,1723.0,518.0,1205.0,6638.0,2238.0,4400.0,1549.0,670.0,879.0,6380.0,936.0,5444.0,569.0,156.0,413.0
B0101,11.0,0.0,State - SIKKIM (11),Rural,50-59,31300.0,17411.0,13889.0,20408.0,14348.0,6060.0,1348.0,423.0,925.0,4311.0,1533.0,2778.0,822.0,393.0,429.0,5233.0,1107.0,4126.0,250.0,63.0,187.0
B0101,11.0,0.0,State - SIKKIM (11),Rural,60-69,19407.0,10555.0,8852.0,9530.0,6830.0,2700.0,1069.0,435.0,634.0,2705.0,1303.0,1402.0,407.0,231.0,176.0,6103.0,1987.0,4116.0,198.0,70.0,128.0
B0101,11.0,0.0,State - SIKKIM (11),Rural,70-79,10016.0,5774.0,4242.0,3273.0,2589.0,684.0,451.0,254.0,197.0,1038.0,634.0,404.0,128.0,79.0,49.0,5254.0,2297.0,2957.0,55.0,23.0,32.0
B0101,11.0,0.0,State - SIKKIM (11),Rural,80+,3777.0,2147.0,1630.0,803.0,604.0,199.0,120.0,73.0,47.0,195.0,111.0,84.0,28.0,16.0,12.0,2659.0,1359.0,1300.0,31.0,16.0,15.0
B0101,11.0,0.0,State - SIKKIM (11),Rural,Age not stated,987.0,531.0,456.0,320.0,209.0,111.0,64.0,27.0,37.0,79.0,38.0,41.0,26.0,8.0,18.0,524.0,257.0,267.0,30.0,10.0,20.0
B0101,11.0,0.0,State - SIKKIM (11),Rural,15-59,294081.0,158327.0,135754.0,157526.0,107454.0,50072.0,15998.0,6442.0,9556.0,41188.0,16232.0,24956.0,15252.0,7287.0,7965.0,79369.0,28199.0,51170.0,15322.0,5960.0,9362.0
B0101,11.0,0.0,State - SIKKIM (11),Rural,60+,33200.0,18476.0,14724.0,13606.0,10023.0,3583.0,1640.0,762.0,878.0,3938.0,2048.0,1890.0,563.0,326.0,237.0,14016.0,5643.0,8373.0,284.0,109.0,175.0
B0101,11.0,0.0,State - SIKKIM (11),Urban,Total,153578.0,80273.0,73305.0,56715.0,41499.0,15216.0,1185.0,724.0,461.0,6453.0,3949.0,2504.0,1994.0,1179.0,815.0,89225.0,34101.0,55124.0,10094.0,3815.0,6279.0
B0101,11.0,0.0,State - SIKKIM (11),Urban,5-9,12520.0,6354.0,6166.0,62.0,32.0,30.0,7.0,4.0,3.0,156.0,81.0,75.0,30.0,15.0,15.0,12295.0,6237.0,6058.0,223.0,107.0,116.0
B0101,11.0,0.0,State - SIKKIM (11),Urban,10-14,14732.0,7377.0,7355.0,412.0,214.0,198.0,60.0,37.0,23.0,267.0,137.0,130.0,50.0,29.0,21.0,13993.0,6989.0,7004.0,349.0,165.0,184.0
B0101,11.0,0.0,State - SIKKIM (11),Urban,15-19,16178.0,8055.0,8123.0,2081.0,1388.0,693.0,154.0,96.0,58.0,681.0,411.0,270.0,216.0,114.0,102.0,13262.0,6160.0,7102.0,1880.0,896.0,984.0
B0101,11.0,0.0,State - SIKKIM (11),Urban,20-24,17458.0,8845.0,8613.0,5657.0,4234.0,1423.0,215.0,138.0,77.0,1091.0,683.0,408.0,472.0,273.0,199.0,10495.0,3790.0,6705.0,3164.0,1359.0,1805.0
B0101,11.0,0.0,State - SIKKIM (11),Urban,25-29,18011.0,9225.0,8786.0,9371.0,6746.0,2625.0,191.0,104.0,87.0,1151.0,753.0,398.0,478.0,279.0,199.0,7298.0,1622.0,5676.0,2377.0,801.0,1576.0
B0101,11.0,0.0,State - SIKKIM (11),Urban,30-34,14813.0,7774.0,7039.0,9125.0,6576.0,2549.0,141.0,89.0,52.0,836.0,526.0,310.0,274.0,167.0,107.0,4711.0,583.0,4128.0,993.0,242.0,751.0
B0101,11.0,0.0,State - SIKKIM (11),Urban,35-39,12699.0,6783.0,5916.0,8369.0,6028.0,2341.0,94.0,58.0,36.0,651.0,364.0,287.0,174.0,104.0,70.0,3585.0,333.0,3252.0,582.0,109.0,473.0
